from_postcode,closest_ivt_time,closest_ivt_unit,closest_mt_time,closest_mt_unit,transfer_mt_time,transfer_mt_unit,mt_transfer_required,ivt_drip_ship,mt_drip_ship,ivt_mothership,mt_mothership,drip_ship_nlvo_ivt_mrs_dists_0,drip_ship_nlvo_ivt_mrs_dists_1,drip_ship_nlvo_ivt_mrs_dists_2,drip_ship_nlvo_ivt_mrs_dists_3,drip_ship_nlvo_ivt_mrs_dists_4,drip_ship_nlvo_ivt_mrs_dists_5,drip_ship_nlvo_ivt_mrs_dists_6,drip_ship_lvo_ivt_mrs_dists_0,drip_ship_lvo_ivt_mrs_dists_1,drip_ship_lvo_ivt_mrs_dists_2,drip_ship_lvo_ivt_mrs_dists_3,drip_ship_lvo_ivt_mrs_dists_4,drip_ship_lvo_ivt_mrs_dists_5,drip_ship_lvo_ivt_mrs_dists_6,drip_ship_lvo_ivt_mt_mrs_dists_0,drip_ship_lvo_ivt_mt_mrs_dists_1,drip_ship_lvo_ivt_mt_mrs_dists_2,drip_ship_lvo_ivt_mt_mrs_dists_3,drip_ship_lvo_ivt_mt_mrs_dists_4,drip_ship_lvo_ivt_mt_mrs_dists_5,drip_ship_lvo_ivt_mt_mrs_dists_6,drip_ship_lvo_mt_mrs_dists_0,drip_ship_lvo_mt_mrs_dists_1,drip_ship_lvo_mt_mrs_dists_2,drip_ship_lvo_mt_mrs_dists_3,drip_ship_lvo_mt_mrs_dists_4,drip_ship_lvo_mt_mrs_dists_5,drip_ship_lvo_mt_mrs_dists_6,mothership_nlvo_ivt_mrs_dists_0,mothership_nlvo_ivt_mrs_dists_1,mothership_nlvo_ivt_mrs_dists_2,mothership_nlvo_ivt_mrs_dists_3,mothership_nlvo_ivt_mrs_dists_4,mothership_nlvo_ivt_mrs_dists_5,mothership_nlvo_ivt_mrs_dists_6,mothership_lvo_ivt_mrs_dists_0,mothership_lvo_ivt_mrs_dists_1,mothership_lvo_ivt_mrs_dists_2,mothership_lvo_ivt_mrs_dists_3,mothership_lvo_ivt_mrs_dists_4,mothership_lvo_ivt_mrs_dists_5,mothership_lvo_ivt_mrs_dists_6,mothership_lvo_ivt_mt_mrs_dists_0,mothership_lvo_ivt_mt_mrs_dists_1,mothership_lvo_ivt_mt_mrs_dists_2,mothership_lvo_ivt_mt_mrs_dists_3,mothership_lvo_ivt_mt_mrs_dists_4,mothership_lvo_ivt_mt_mrs_dists_5,mothership_lvo_ivt_mt_mrs_dists_6,mothership_lvo_mt_mrs_dists_0,mothership_lvo_mt_mrs_dists_1,mothership_lvo_mt_mrs_dists_2,mothership_lvo_mt_mrs_dists_3,mothership_lvo_mt_mrs_dists_4,mothership_lvo_mt_mrs_dists_5,mothership_lvo_mt_mrs_dists_6
N00003139,37.8526650536016,BT126BA,37.8526650536016,BT126BA,0.0,BT126BA,False,127.8526650536016,187.85266505360158,127.8526650536016,187.85266505360158,0.34896,0.58065,0.6974,0.81766,0.9177,0.95301,1.0,0.0987,0.19004,0.32289,0.48519,0.70517,0.82077,1.0,0.15875,0.28107,0.42498,0.59795,0.78602,0.87428,1.0,0.15875,0.28107,0.42498,0.59795,0.78602,0.87428,1.0,0.34896,0.58065,0.6974,0.81766,0.9177,0.95301,1.0,0.0987,0.19004,0.32289,0.48519,0.70517,0.82077,1.0,0.15875,0.28107,0.42498,0.59795,0.78602,0.87428,1.0,0.15875,0.28107,0.42498,0.59795,0.78602,0.87428,1.0
N00003140,39.1166217609521,BT126BA,39.1166217609521,BT126BA,0.0,BT126BA,False,129.1166217609521,189.1166217609521,129.1166217609521,189.1166217609521,0.34806,0.58003,0.69683,0.81717,0.91743,0.95284,1.0,0.09835,0.18965,0.32253,0.48483,0.70492,0.8206,1.0,0.15799,0.28018,0.42417,0.59716,0.78552,0.87396,1.0,0.15799,0.28018,0.42417,0.59716,0.78552,0.87396,1.0,0.34806,0.58003,0.69683,0.81717,0.91743,0.95284,1.0,0.09835,0.18965,0.32253,0.48483,0.70492,0.8206,1.0,0.15799,0.28018,0.42417,0.59716,0.78552,0.87396,1.0,0.15799,0.28018,0.42417,0.59716,0.78552,0.87396,1.0
N00003141,35.2996111471651,BT126BA,35.2996111471651,BT126BA,0.0,BT126BA,False,125.29961114716511,185.2996111471651,125.29961114716511,185.2996111471651,0.35079,0.58191,0.69856,0.81864,0.91824,0.95333,1.0,0.09941,0.19084,0.32363,0.48593,0.70568,0.82113,1.0,0.1603,0.28287,0.42662,0.59953,0.78702,0.87493,1.0,0.1603,0.28287,0.42662,0.59953,0.78702,0.87493,1.0,0.35079,0.58191,0.69856,0.81864,0.91824,0.95333,1.0,0.09941,0.19084,0.32363,0.48593,0.70568,0.82113,1.0,0.1603,0.28287,0.42662,0.59953,0.78702,0.87493,1.0,0.1603,0.28287,0.42662,0.59953,0.78702,0.87493,1.0
N00003142,32.7101681851292,BT126BA,32.7101681851292,BT126BA,0.0,BT126BA,False,122.71016818512919,182.7101681851292,122.71016818512919,182.7101681851292,0.35265,0.58318,0.69973,0.81964,0.91878,0.95367,1.0,0.10013,0.19165,0.32438,0.48667,0.7062,0.82149,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0,0.35265,0.58318,0.69973,0.81964,0.91878,0.95367,1.0,0.10013,0.19165,0.32438,0.48667,0.7062,0.82149,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0
N00003143,32.7101681851292,BT126BA,32.7101681851292,BT126BA,0.0,BT126BA,False,122.71016818512919,182.7101681851292,122.71016818512919,182.7101681851292,0.35265,0.58318,0.69973,0.81964,0.91878,0.95367,1.0,0.10013,0.19165,0.32438,0.48667,0.7062,0.82149,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0,0.35265,0.58318,0.69973,0.81964,0.91878,0.95367,1.0,0.10013,0.19165,0.32438,0.48667,0.7062,0.82149,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0
N00003144,41.6212373612667,BT126BA,41.6212373612667,BT126BA,0.0,BT126BA,False,131.6212373612667,191.6212373612667,131.6212373612667,191.6212373612667,0.34627,0.5788,0.69569,0.8162,0.9169,0.95252,1.0,0.09767,0.18887,0.3218,0.48411,0.70442,0.82024,1.0,0.15649,0.27843,0.42255,0.59561,0.78452,0.87331,1.0,0.15649,0.27843,0.42255,0.59561,0.78452,0.87331,1.0,0.34627,0.5788,0.69569,0.8162,0.9169,0.95252,1.0,0.09767,0.18887,0.3218,0.48411,0.70442,0.82024,1.0,0.15649,0.27843,0.42255,0.59561,0.78452,0.87331,1.0,0.15649,0.27843,0.42255,0.59561,0.78452,0.87331,1.0
N00003145,34.0096740062926,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,126.5804618603731,186.5804618603731,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.34988,0.58128,0.69798,0.81815,0.91797,0.95317,1.0,0.09905,0.19044,0.32326,0.48556,0.70543,0.82095,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0
N00003146,35.2996111471651,BT412RL,37.8526650536016,BT126BA,28.7486181479082,BT126BA,True,125.29961114716511,274.0482292950733,127.8526650536016,187.85266505360158,0.35079,0.58191,0.69856,0.81864,0.91824,0.95333,1.0,0.09941,0.19084,0.32363,0.48593,0.70568,0.82113,1.0,0.11335,0.22463,0.37064,0.5436,0.74999,0.85054,1.0,0.11335,0.22463,0.37064,0.5436,0.74999,0.85054,1.0,0.34896,0.58065,0.6974,0.81766,0.9177,0.95301,1.0,0.0987,0.19004,0.32289,0.48519,0.70517,0.82077,1.0,0.15875,0.28107,0.42498,0.59795,0.78602,0.87428,1.0,0.15875,0.28107,0.42498,0.59795,0.78602,0.87428,1.0
N00003147,32.7101681851292,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,122.71016818512919,271.4587863330374,125.29961114716511,185.2996111471651,0.35265,0.58318,0.69973,0.81964,0.91878,0.95367,1.0,0.10013,0.19165,0.32438,0.48667,0.7062,0.82149,1.0,0.11453,0.2262,0.37223,0.54526,0.75113,0.85131,1.0,0.11453,0.2262,0.37223,0.54526,0.75113,0.85131,1.0,0.35079,0.58191,0.69856,0.81864,0.91824,0.95333,1.0,0.09941,0.19084,0.32363,0.48593,0.70568,0.82113,1.0,0.1603,0.28287,0.42662,0.59953,0.78702,0.87493,1.0,0.1603,0.28287,0.42662,0.59953,0.78702,0.87493,1.0
N00003148,31.4005615242259,BT412RL,34.0096740062926,BT126BA,28.7486181479082,BT126BA,True,121.4005615242259,270.1491796721341,124.0096740062926,184.00967400629258,0.3536,0.58383,0.70032,0.82014,0.91905,0.95383,1.0,0.1005,0.19206,0.32476,0.48705,0.70646,0.82168,1.0,0.11514,0.227,0.37304,0.5461,0.7517,0.85169,1.0,0.11514,0.227,0.37304,0.5461,0.7517,0.85169,1.0,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.16108,0.28378,0.42746,0.60032,0.78753,0.87526,1.0,0.16108,0.28378,0.42746,0.60032,0.78753,0.87526,1.0
N00003149,31.4005615242259,BT412RL,34.0096740062926,BT126BA,28.7486181479082,BT126BA,True,121.4005615242259,270.1491796721341,124.0096740062926,184.00967400629258,0.3536,0.58383,0.70032,0.82014,0.91905,0.95383,1.0,0.1005,0.19206,0.32476,0.48705,0.70646,0.82168,1.0,0.11514,0.227,0.37304,0.5461,0.7517,0.85169,1.0,0.11514,0.227,0.37304,0.5461,0.7517,0.85169,1.0,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.16108,0.28378,0.42746,0.60032,0.78753,0.87526,1.0,0.16108,0.28378,0.42746,0.60032,0.78753,0.87526,1.0
N00003150,27.4048869057523,BT412RL,30.0802640216665,BT126BA,28.7486181479082,BT126BA,True,117.4048869057523,266.1535050536605,120.0802640216665,180.0802640216665,0.35648,0.58579,0.70211,0.82166,0.91988,0.95434,1.0,0.10162,0.19331,0.32593,0.4882,0.70725,0.82223,1.0,0.11699,0.22944,0.3755,0.54865,0.75345,0.85286,1.0,0.11699,0.22944,0.3755,0.54865,0.75345,0.85286,1.0,0.35455,0.58448,0.70091,0.82064,0.91933,0.954,1.0,0.10087,0.19247,0.32515,0.48743,0.70672,0.82186,1.0,0.1635,0.28656,0.42999,0.60275,0.78907,0.87625,1.0,0.1635,0.28656,0.42999,0.60275,0.78907,0.87625,1.0
N00003151,31.4005615242259,BT412RL,32.7101681851292,BT126BA,28.7486181479082,BT126BA,True,121.4005615242259,270.1491796721341,122.71016818512919,182.7101681851292,0.3536,0.58383,0.70032,0.82014,0.91905,0.95383,1.0,0.1005,0.19206,0.32476,0.48705,0.70646,0.82168,1.0,0.11514,0.227,0.37304,0.5461,0.7517,0.85169,1.0,0.11514,0.227,0.37304,0.5461,0.7517,0.85169,1.0,0.35265,0.58318,0.69973,0.81964,0.91878,0.95367,1.0,0.10013,0.19165,0.32438,0.48667,0.7062,0.82149,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0,0.16188,0.2847,0.42829,0.60113,0.78804,0.87559,1.0
N00003152,30.0802640216665,BT412RL,31.4005615242259,BT126BA,28.7486181479082,BT126BA,True,120.0802640216665,268.8288821695747,121.4005615242259,181.4005615242259,0.35455,0.58448,0.70091,0.82064,0.91933,0.954,1.0,0.10087,0.19247,0.32515,0.48743,0.70672,0.82186,1.0,0.11574,0.2278,0.37385,0.54694,0.75228,0.85208,1.0,0.11574,0.2278,0.37385,0.54694,0.75228,0.85208,1.0,0.3536,0.58383,0.70032,0.82014,0.91905,0.95383,1.0,0.1005,0.19206,0.32476,0.48705,0.70646,0.82168,1.0,0.16268,0.28562,0.42914,0.60194,0.78856,0.87592,1.0,0.16268,0.28562,0.42914,0.60194,0.78856,0.87592,1.0
N00003153,28.7486181479082,BT412RL,31.4005615242259,BT126BA,28.7486181479082,BT126BA,True,118.7486181479082,267.4972362958164,121.4005615242259,181.4005615242259,0.35551,0.58513,0.70151,0.82115,0.9196,0.95417,1.0,0.10124,0.19289,0.32554,0.48781,0.70698,0.82205,1.0,0.11636,0.22862,0.37467,0.54779,0.75286,0.85247,1.0,0.11636,0.22862,0.37467,0.54779,0.75286,0.85247,1.0,0.3536,0.58383,0.70032,0.82014,0.91905,0.95383,1.0,0.1005,0.19206,0.32476,0.48705,0.70646,0.82168,1.0,0.16268,0.28562,0.42914,0.60194,0.78856,0.87592,1.0,0.16268,0.28562,0.42914,0.60194,0.78856,0.87592,1.0
N00003154,27.4048869057523,BT412RL,30.0802640216665,BT126BA,28.7486181479082,BT126BA,True,117.4048869057523,266.1535050536605,120.0802640216665,180.0802640216665,0.35648,0.58579,0.70211,0.82166,0.91988,0.95434,1.0,0.10162,0.19331,0.32593,0.4882,0.70725,0.82223,1.0,0.11699,0.22944,0.3755,0.54865,0.75345,0.85286,1.0,0.11699,0.22944,0.3755,0.54865,0.75345,0.85286,1.0,0.35455,0.58448,0.70091,0.82064,0.91933,0.954,1.0,0.10087,0.19247,0.32515,0.48743,0.70672,0.82186,1.0,0.1635,0.28656,0.42999,0.60275,0.78907,0.87625,1.0,0.1635,0.28656,0.42999,0.60275,0.78907,0.87625,1.0
N00003155,34.0096740062926,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,126.5804618603731,186.5804618603731,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.34988,0.58128,0.69798,0.81815,0.91797,0.95317,1.0,0.09905,0.19044,0.32326,0.48556,0.70543,0.82095,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0
N00003156,34.0096740062926,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,126.5804618603731,186.5804618603731,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.34988,0.58128,0.69798,0.81815,0.91797,0.95317,1.0,0.09905,0.19044,0.32326,0.48556,0.70543,0.82095,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0
N00003157,34.0096740062926,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,126.5804618603731,186.5804618603731,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.34988,0.58128,0.69798,0.81815,0.91797,0.95317,1.0,0.09905,0.19044,0.32326,0.48556,0.70543,0.82095,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0
N00003158,34.0096740062926,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,126.5804618603731,186.5804618603731,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.34988,0.58128,0.69798,0.81815,0.91797,0.95317,1.0,0.09905,0.19044,0.32326,0.48556,0.70543,0.82095,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0
N00003159,35.2996111471651,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,125.29961114716511,274.0482292950733,126.5804618603731,186.5804618603731,0.35079,0.58191,0.69856,0.81864,0.91824,0.95333,1.0,0.09941,0.19084,0.32363,0.48593,0.70568,0.82113,1.0,0.11335,0.22463,0.37064,0.5436,0.74999,0.85054,1.0,0.11335,0.22463,0.37064,0.5436,0.74999,0.85054,1.0,0.34988,0.58128,0.69798,0.81815,0.91797,0.95317,1.0,0.09905,0.19044,0.32326,0.48556,0.70543,0.82095,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0
N00003160,34.0096740062926,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,126.5804618603731,186.5804618603731,0.35172,0.58255,0.69914,0.81914,0.91851,0.9535,1.0,0.09977,0.19124,0.32401,0.4863,0.70594,0.82131,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.11394,0.22541,0.37143,0.54443,0.75056,0.85092,1.0,0.34988,0.58128,0.69798,0.81815,0.91797,0.95317,1.0,0.09905,0.19044,0.32326,0.48556,0.70543,0.82095,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0,0.15952,0.28196,0.4258,0.59873,0.78652,0.87461,1.0
N00003161,24.6777297765005,BT521HS,79.8956428122916,BT126BA,69.8979386453122,BT126BA,True,114.6777297765005,304.5756684218127,169.8956428122916,229.8956428122916,0.35845,0.58713,0.70334,0.82269,0.92044,0.95468,1.0,0.1024,0.19417,0.32672,0.48898,0.70779,0.82261,1.0,0.10021,0.20668,0.35208,0.52404,0.7363,0.84129,1.0,0.10021,0.20668,0.35208,0.52404,0.7363,0.84129,1.0,0.31951,0.55982,0.67803,0.80084,0.90836,0.94728,1.0,0.0877,0.17731,0.31083,0.4731,0.69673,0.8148,1.0,0.135,0.25249,0.39816,0.57166,0.76893,0.86313,1.0,0.135,0.25249,0.39816,0.57166,0.76893,0.86313,1.0
N00003162,24.6777297765005,BT521HS,79.8956428122916,BT126BA,69.8979386453122,BT126BA,True,114.6777297765005,304.5756684218127,169.8956428122916,229.8956428122916,0.35845,0.58713,0.70334,0.82269,0.92044,0.95468,1.0,0.1024,0.19417,0.32672,0.48898,0.70779,0.82261,1.0,0.10021,0.20668,0.35208,0.52404,0.7363,0.84129,1.0,0.10021,0.20668,0.35208,0.52404,0.7363,0.84129,1.0,0.31951,0.55982,0.67803,0.80084,0.90836,0.94728,1.0,0.0877,0.17731,0.31083,0.4731,0.69673,0.8148,1.0,0.135,0.25249,0.39816,0.57166,0.76893,0.86313,1.0,0.135,0.25249,0.39816,0.57166,0.76893,0.86313,1.0
N00003163,20.4713346082219,BT521HS,83.2,BT126BA,69.8979386453122,BT126BA,True,110.4713346082219,300.36927325353406,173.2,233.2,0.3615,0.58919,0.70522,0.82428,0.9213,0.9552,1.0,0.1036,0.19551,0.32795,0.4902,0.70863,0.8232,1.0,0.10194,0.20909,0.35461,0.52674,0.73821,0.84259,1.0,0.10194,0.20909,0.35461,0.52674,0.73821,0.84259,1.0,0.31725,0.55817,0.67648,0.79947,0.90759,0.9468,1.0,0.08688,0.17634,0.30989,0.47216,0.69606,0.81433,1.0,0.13326,0.25033,0.39607,0.56957,0.76755,0.86222,1.0,0.13326,0.25033,0.39607,0.56957,0.76755,0.86222,1.0
N00003164,24.6777297765005,BT521HS,85.8,BT126BA,69.8979386453122,BT126BA,True,114.6777297765005,304.5756684218127,175.8,235.8,0.35845,0.58713,0.70334,0.82269,0.92044,0.95468,1.0,0.1024,0.19417,0.32672,0.48898,0.70779,0.82261,1.0,0.10021,0.20668,0.35208,0.52404,0.7363,0.84129,1.0,0.10021,0.20668,0.35208,0.52404,0.7363,0.84129,1.0,0.31548,0.55687,0.67526,0.79839,0.90698,0.94642,1.0,0.08624,0.17558,0.30915,0.47141,0.69553,0.81395,1.0,0.13191,0.24864,0.39444,0.56793,0.76646,0.8615,1.0,0.13191,0.24864,0.39444,0.56793,0.76646,0.8615,1.0
