from_postcode,closest_ivt_time,closest_ivt_unit,closest_mt_time,closest_mt_unit,transfer_mt_time,transfer_mt_unit,mt_transfer_required,ivt_drip_ship,mt_drip_ship,ivt_mothership,mt_mothership,drip_ship_nlvo_ivt_added_utility,drip_ship_lvo_ivt_added_utility,drip_ship_lvo_ivt_mt_added_utility,drip_ship_lvo_mt_added_utility,mothership_nlvo_ivt_added_utility,mothership_lvo_ivt_added_utility,mothership_lvo_ivt_mt_added_utility,mothership_lvo_mt_added_utility,drip_ship_lvo_mix_added_utility,mothership_lvo_mix_added_utility,drip_ship_weighted_added_utility,mothership_weighted_added_utility,drip_ship_weighted_treated_added_utility,mothership_weighted_treated_added_utility
N00004394,34.0096740062926,BT746DN,80.9910768517414,BT126BA,104.0,BT126BA,True,124.0096740062926,348.0096740062926,170.9910768517414,230.9910768517414,0.11016,0.05418,0.05826,0.05826,0.09042,0.04136,0.12586,0.12586,0.05794,0.11931,0.02086,0.02613,0.08383,0.10499
N00004395,32.7101681851292,BT746DN,80.9910768517414,BT126BA,104.0,BT126BA,True,122.7101681851292,346.7101681851292,170.9910768517414,230.9910768517414,0.11069,0.05453,0.05899,0.05899,0.09042,0.04136,0.12586,0.12586,0.05864,0.11931,0.02101,0.02613,0.08445,0.10499
N00004396,34.0096740062926,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,124.0096740062926,348.0096740062926,172.0836428572488,232.0836428572488,0.11016,0.05418,0.05826,0.05826,0.08995,0.04107,0.12521,0.12521,0.05794,0.11869,0.02086,0.02599,0.08383,0.10444
N00004397,42.8625469209214,BT476SB,91.0,BT126BA,88.4,BT126BA,True,132.8625469209214,341.2625469209214,181.0,241.0,0.1065,0.05174,0.06206,0.06206,0.08611,0.03867,0.11996,0.11996,0.06126,0.11366,0.02083,0.02488,0.08369,0.1
N00004398,44.0969174783216,BT476SB,92.3,BT126BA,88.4,BT126BA,True,134.0969174783216,342.4969174783216,182.3,242.3,0.10599,0.0514,0.06137,0.06137,0.08554,0.03832,0.11919,0.11919,0.0606,0.11292,0.02068,0.02472,0.0831,0.09935
N00004399,48.9701057321922,BT746DN,88.4,BT126BA,104.0,BT126BA,True,138.9701057321922,362.9701057321922,178.4,238.4,0.10397,0.05006,0.05006,0.04988,0.08723,0.03937,0.12149,0.12149,0.05004,0.11513,0.01911,0.02521,0.07678,0.1013
N00004400,50.1734580681615,BT476SB,89.7,BT126BA,88.4,BT126BA,True,140.1734580681615,348.5734580681615,179.7,239.7,0.10346,0.04974,0.05794,0.05794,0.08667,0.03902,0.12072,0.12072,0.0573,0.11439,0.01995,0.02504,0.08019,0.10065
N00004401,45.3246173009173,BT746DN,83.2,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,173.2,233.2,0.10548,0.05106,0.05106,0.05191,0.08947,0.04077,0.12456,0.12456,0.05118,0.11807,0.01943,0.02585,0.0781,0.10389
N00004402,41.6212373612667,BT746DN,83.2,BT126BA,104.0,BT126BA,True,131.6212373612667,355.6212373612667,173.2,233.2,0.10702,0.05208,0.05208,0.05399,0.08947,0.04077,0.12456,0.12456,0.05234,0.11807,0.01977,0.02585,0.07945,0.10389
N00004403,40.372699739972,BT746DN,83.2,BT126BA,104.0,BT126BA,True,130.372699739972,354.372699739972,173.2,233.2,0.10754,0.05242,0.05242,0.05469,0.08947,0.04077,0.12456,0.12456,0.05273,0.11807,0.01988,0.02585,0.07991,0.10389
N00004404,42.8625469209214,BT746DN,83.2,BT126BA,104.0,BT126BA,True,132.8625469209214,356.86254692092143,173.2,233.2,0.1065,0.05174,0.05174,0.05329,0.08947,0.04077,0.12456,0.12456,0.05195,0.11807,0.01966,0.02585,0.079,0.10389
N00004405,42.8625469209214,BT746DN,83.2,BT126BA,104.0,BT126BA,True,132.8625469209214,356.86254692092143,173.2,233.2,0.1065,0.05174,0.05174,0.05329,0.08947,0.04077,0.12456,0.12456,0.05195,0.11807,0.01966,0.02585,0.079,0.10389
N00004406,45.3246173009173,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,172.0836428572488,232.0836428572488,0.10548,0.05106,0.05106,0.05191,0.08995,0.04107,0.12521,0.12521,0.05118,0.11869,0.01943,0.02599,0.0781,0.10444
N00004407,45.3246173009173,BT746DN,83.2,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,173.2,233.2,0.10548,0.05106,0.05106,0.05191,0.08947,0.04077,0.12456,0.12456,0.05118,0.11807,0.01943,0.02585,0.0781,0.10389
N00004408,44.0969174783216,BT746DN,83.2,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,173.2,233.2,0.10599,0.0514,0.0514,0.0526,0.08947,0.04077,0.12456,0.12456,0.05157,0.11807,0.01955,0.02585,0.07855,0.10389
N00004409,44.0969174783216,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,172.0836428572488,232.0836428572488,0.10599,0.0514,0.0514,0.0526,0.08995,0.04107,0.12521,0.12521,0.05157,0.11869,0.01955,0.02599,0.07855,0.10444
N00004410,45.3246173009173,BT746DN,83.2,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,173.2,233.2,0.10548,0.05106,0.05106,0.05191,0.08947,0.04077,0.12456,0.12456,0.05118,0.11807,0.01943,0.02585,0.0781,0.10389
N00004411,45.3246173009173,BT746DN,83.2,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,173.2,233.2,0.10548,0.05106,0.05106,0.05191,0.08947,0.04077,0.12456,0.12456,0.05118,0.11807,0.01943,0.02585,0.0781,0.10389
N00004412,45.3246173009173,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,172.0836428572488,232.0836428572488,0.10548,0.05106,0.05106,0.05191,0.08995,0.04107,0.12521,0.12521,0.05118,0.11869,0.01943,0.02599,0.0781,0.10444
N00004413,44.0969174783216,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,172.0836428572488,232.0836428572488,0.10599,0.0514,0.0514,0.0526,0.08995,0.04107,0.12521,0.12521,0.05157,0.11869,0.01955,0.02599,0.07855,0.10444
N00004414,42.8625469209214,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,132.8625469209214,356.86254692092143,172.0836428572488,232.0836428572488,0.1065,0.05174,0.05174,0.05329,0.08995,0.04107,0.12521,0.12521,0.05195,0.11869,0.01966,0.02599,0.079,0.10444
N00004415,44.0969174783216,BT746DN,83.2,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,173.2,233.2,0.10599,0.0514,0.0514,0.0526,0.08947,0.04077,0.12456,0.12456,0.05157,0.11807,0.01955,0.02585,0.07855,0.10389
N00004416,44.0969174783216,BT746DN,83.2,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,173.2,233.2,0.10599,0.0514,0.0514,0.0526,0.08947,0.04077,0.12456,0.12456,0.05157,0.11807,0.01955,0.02585,0.07855,0.10389
N00004417,37.8526650536016,BT746DN,78.7972860024428,BT126BA,104.0,BT126BA,True,127.8526650536016,351.8526650536016,168.7972860024428,228.7972860024428,0.10858,0.05312,0.05312,0.0561,0.09136,0.04196,0.12716,0.12716,0.05353,0.12056,0.02011,0.0264,0.08083,0.10608
N00004418,39.1166217609521,BT746DN,78.7972860024428,BT126BA,104.0,BT126BA,True,129.1166217609521,353.1166217609521,168.7972860024428,228.7972860024428,0.10805,0.05277,0.05277,0.05539,0.09136,0.04196,0.12716,0.12716,0.05313,0.12056,0.02,0.0264,0.08036,0.10608
N00004419,46.5458959812848,BT746DN,72.142438746773,BT126BA,104.0,BT126BA,True,136.5458959812848,360.5458959812848,162.142438746773,222.142438746773,0.10498,0.05073,0.05073,0.05123,0.0942,0.04376,0.13109,0.13109,0.0508,0.12432,0.01933,0.02722,0.07766,0.10939
N00004420,44.0969174783216,BT746DN,73.2596001590327,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,163.2596001590327,223.2596001590327,0.10599,0.0514,0.0514,0.0526,0.09373,0.04345,0.13043,0.13043,0.05157,0.12369,0.01955,0.02708,0.07855,0.10884
N00004421,40.372699739972,BT746DN,75.4841013054998,BT126BA,104.0,BT126BA,True,130.372699739972,354.372699739972,165.4841013054998,225.4841013054998,0.10754,0.05242,0.05242,0.05469,0.09278,0.04285,0.12911,0.12911,0.05273,0.12243,0.01988,0.02681,0.07991,0.10773
N00004422,48.9701057321922,BT476SB,83.2,BT126BA,88.4,BT126BA,True,138.9701057321922,347.3701057321922,173.2,233.2,0.10397,0.05006,0.05862,0.05862,0.08947,0.04077,0.12456,0.12456,0.05796,0.11807,0.0201,0.02585,0.08077,0.10389
N00004423,56.1100223905244,BT476SB,79.8956428122916,BT126BA,88.4,BT126BA,True,146.1100223905244,354.5100223905244,169.8956428122916,229.8956428122916,0.10098,0.04811,0.05461,0.05461,0.09089,0.04166,0.12651,0.12651,0.05411,0.11993,0.01925,0.02626,0.07735,0.10553
N00004424,51.3712344516913,BT476SB,84.5,BT126BA,88.4,BT126BA,True,141.3712344516913,349.77123445169127,174.5,234.5,0.10296,0.04941,0.05727,0.05727,0.08891,0.04042,0.12379,0.12379,0.05666,0.11733,0.01981,0.02569,0.07962,0.10324
N00004425,51.3712344516913,BT746DN,84.5,BT126BA,104.0,BT126BA,True,141.3712344516913,365.3712344516913,174.5,234.5,0.10296,0.04941,0.04941,0.04854,0.08891,0.04042,0.12379,0.12379,0.04929,0.11733,0.01889,0.02569,0.0759,0.10324
N00004426,48.9701057321922,BT476SB,88.4,BT126BA,88.4,BT126BA,True,138.9701057321922,347.3701057321922,178.4,238.4,0.10397,0.05006,0.05862,0.05862,0.08723,0.03937,0.12149,0.12149,0.05796,0.11513,0.0201,0.02521,0.08077,0.1013
N00004427,50.1734580681615,BT746DN,76.5915751408553,BT126BA,104.0,BT126BA,True,140.1734580681615,364.1734580681615,166.5915751408553,226.5915751408553,0.10346,0.04974,0.04974,0.0492,0.0923,0.04255,0.12846,0.12846,0.04967,0.1218,0.019,0.02667,0.07634,0.10717
N00004428,48.9701057321922,BT635QQ,71.0219095730246,BT126BA,37.8526650536016,BT126BA,True,138.9701057321922,296.8227707857938,161.0219095730246,221.0219095730246,0.10397,0.05006,0.08743,0.08743,0.09468,0.04406,0.13176,0.13176,0.08453,0.12496,0.02343,0.02736,0.09417,0.10995
N00004429,51.3712344516913,BT635QQ,73.2596001590327,BT126BA,37.8526650536016,BT126BA,True,141.3712344516913,299.2238995052929,163.2596001590327,223.2596001590327,0.10296,0.04941,0.08604,0.08604,0.09373,0.04345,0.13043,0.13043,0.0832,0.12369,0.02314,0.02708,0.093,0.10884
N00004430,50.1734580681615,BT635QQ,72.142438746773,BT126BA,37.8526650536016,BT126BA,True,140.1734580681615,298.0261231217631,162.142438746773,222.142438746773,0.10346,0.04974,0.08673,0.08673,0.0942,0.04376,0.13109,0.13109,0.08386,0.12432,0.02329,0.02722,0.09358,0.10939
N00004431,50.1734580681615,BT635QQ,71.0219095730246,BT126BA,37.8526650536016,BT126BA,True,140.1734580681615,298.0261231217631,161.0219095730246,221.0219095730246,0.10346,0.04974,0.08673,0.08673,0.09468,0.04406,0.13176,0.13176,0.08386,0.12496,0.02329,0.02736,0.09358,0.10995
N00004432,42.8625469209214,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,132.8625469209214,356.86254692092143,172.0836428572488,232.0836428572488,0.1065,0.05174,0.05174,0.05329,0.08995,0.04107,0.12521,0.12521,0.05195,0.11869,0.01966,0.02599,0.079,0.10444
N00004433,44.0969174783216,BT746DN,83.2,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,173.2,233.2,0.10599,0.0514,0.0514,0.0526,0.08947,0.04077,0.12456,0.12456,0.05157,0.11807,0.01955,0.02585,0.07855,0.10389
N00004434,42.8625469209214,BT746DN,82.0836428572488,BT126BA,104.0,BT126BA,True,132.8625469209214,356.86254692092143,172.0836428572488,232.0836428572488,0.1065,0.05174,0.05174,0.05329,0.08995,0.04107,0.12521,0.12521,0.05195,0.11869,0.01966,0.02599,0.079,0.10444
N00004435,44.0969174783216,BT746DN,83.2,BT126BA,104.0,BT126BA,True,134.0969174783216,358.0969174783216,173.2,233.2,0.10599,0.0514,0.0514,0.0526,0.08947,0.04077,0.12456,0.12456,0.05157,0.11807,0.01955,0.02585,0.07855,0.10389
N00004436,50.1734580681615,BT635QQ,72.142438746773,BT126BA,37.8526650536016,BT126BA,True,140.1734580681615,298.0261231217631,162.142438746773,222.142438746773,0.10346,0.04974,0.08673,0.08673,0.0942,0.04376,0.13109,0.13109,0.08386,0.12432,0.02329,0.02722,0.09358,0.10939
N00004437,48.9701057321922,BT635QQ,69.8979386453122,BT126BA,37.8526650536016,BT126BA,True,138.9701057321922,296.8227707857938,159.8979386453122,219.8979386453122,0.10397,0.05006,0.08743,0.08743,0.09516,0.04436,0.13242,0.13242,0.08453,0.1256,0.02343,0.0275,0.09417,0.11051
N00004438,46.5458959812848,BT635QQ,67.6393599541199,BT126BA,37.8526650536016,BT126BA,True,136.5458959812848,294.3985610348864,157.6393599541199,217.6393599541199,0.10498,0.05073,0.08882,0.08882,0.09612,0.04498,0.13376,0.13376,0.08587,0.12688,0.02373,0.02778,0.09534,0.11163
N00004439,57.2824173957882,BT635QQ,77.6959497099794,BT126BA,37.8526650536016,BT126BA,True,147.2824173957882,305.1350824493898,167.6959497099794,227.6959497099794,0.10049,0.04779,0.08264,0.08264,0.09183,0.04225,0.12781,0.12781,0.07994,0.12118,0.02243,0.02653,0.09013,0.10663
N00004440,52.5636145854392,BT635QQ,73.2596001590327,BT126BA,37.8526650536016,BT126BA,True,142.5636145854392,300.4162796390408,163.2596001590327,223.2596001590327,0.10246,0.04908,0.08536,0.08536,0.09373,0.04345,0.13043,0.13043,0.08255,0.12369,0.023,0.02708,0.09242,0.10884
N00004441,21.8906326516112,BT746DN,104.0,BT126BA,104.0,BT126BA,True,111.8906326516112,335.8906326516112,194.0,254.0,0.11511,0.05753,0.0651,0.0651,0.08045,0.0352,0.11232,0.11232,0.06451,0.10634,0.0223,0.02327,0.0896,0.09351
N00004442,28.7486181479082,BT746DN,89.7,BT126BA,104.0,BT126BA,True,118.7486181479082,342.7486181479082,179.7,239.7,0.11232,0.05563,0.06123,0.06123,0.08667,0.03902,0.12072,0.12072,0.0608,0.11439,0.02149,0.02504,0.08634,0.10065
N00004443,24.6777297765005,BT746DN,94.9,BT126BA,104.0,BT126BA,True,114.6777297765005,338.6777297765005,184.9,244.9,0.11398,0.05675,0.06353,0.06353,0.08442,0.03763,0.11766,0.11766,0.063,0.11146,0.02197,0.0244,0.08828,0.09805
N00004444,23.2922777214499,BT746DN,96.2,BT126BA,104.0,BT126BA,True,113.29227772144988,337.29227772144986,186.2,246.2,0.11454,0.05714,0.06431,0.06431,0.08385,0.03728,0.1169,0.1169,0.06375,0.11073,0.02213,0.02424,0.08893,0.0974
N00004445,17.5725337832552,BT746DN,98.8,BT126BA,104.0,BT126BA,True,107.5725337832552,331.5725337832552,188.8,248.8,0.11687,0.05873,0.06755,0.06755,0.08272,0.03658,0.11537,0.11537,0.06687,0.10926,0.02281,0.02391,0.09166,0.0961
N00004446,24.6777297765005,BT476SB,97.5,BT126BA,88.4,BT126BA,True,114.6777297765005,323.0777297765005,187.5,247.5,0.11398,0.05675,0.07238,0.07238,0.08328,0.03693,0.11614,0.11614,0.07117,0.11,0.02299,0.02408,0.0924,0.09675
N00004447,24.6777297765005,BT476SB,98.8,BT126BA,88.4,BT126BA,True,114.6777297765005,323.0777297765005,188.8,248.8,0.11398,0.05675,0.07238,0.07238,0.08272,0.03658,0.11537,0.11537,0.07117,0.10926,0.02299,0.02391,0.0924,0.0961
N00004448,26.0482389454077,BT476SB,98.8,BT126BA,88.4,BT126BA,True,116.0482389454077,324.4482389454077,188.8,248.8,0.11342,0.05637,0.0716,0.0716,0.08272,0.03658,0.11537,0.11537,0.07042,0.10926,0.02283,0.02391,0.09174,0.0961
N00004449,24.6777297765005,BT476SB,98.8,BT126BA,88.4,BT126BA,True,114.6777297765005,323.0777297765005,188.8,248.8,0.11398,0.05675,0.07238,0.07238,0.08272,0.03658,0.11537,0.11537,0.07117,0.10926,0.02299,0.02391,0.0924,0.0961
N00004450,21.8906326516112,BT476SB,104.0,BT126BA,88.4,BT126BA,True,111.8906326516112,320.2906326516112,194.0,254.0,0.11511,0.05753,0.07397,0.07397,0.08045,0.0352,0.11232,0.11232,0.0727,0.10634,0.02332,0.02327,0.09373,0.09351
N00004451,28.7486181479082,BT476SB,98.8,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,188.8,248.8,0.11232,0.05563,0.07006,0.07006,0.08272,0.03658,0.11537,0.11537,0.06894,0.10926,0.02251,0.02391,0.09045,0.0961
N00004452,28.7486181479082,BT476SB,107.9,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,197.9,257.9,0.11232,0.05563,0.07006,0.07006,0.07874,0.03416,0.11004,0.11004,0.06894,0.10416,0.02251,0.02278,0.09045,0.09156
N00004453,28.7486181479082,BT476SB,107.9,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,197.9,257.9,0.11232,0.05563,0.07006,0.07006,0.07874,0.03416,0.11004,0.11004,0.06894,0.10416,0.02251,0.02278,0.09045,0.09156
N00004454,28.7486181479082,BT476SB,107.9,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,197.9,257.9,0.11232,0.05563,0.07006,0.07006,0.07874,0.03416,0.11004,0.11004,0.06894,0.10416,0.02251,0.02278,0.09045,0.09156
N00004455,28.7486181479082,BT476SB,107.9,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,197.9,257.9,0.11232,0.05563,0.07006,0.07006,0.07874,0.03416,0.11004,0.11004,0.06894,0.10416,0.02251,0.02278,0.09045,0.09156
N00004456,28.7486181479082,BT476SB,107.9,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,197.9,257.9,0.11232,0.05563,0.07006,0.07006,0.07874,0.03416,0.11004,0.11004,0.06894,0.10416,0.02251,0.02278,0.09045,0.09156
N00004457,30.0802640216665,BT476SB,107.9,BT126BA,88.4,BT126BA,True,120.0802640216665,328.48026402166647,197.9,257.9,0.11177,0.05526,0.06931,0.06931,0.07874,0.03416,0.11004,0.11004,0.06822,0.10416,0.02235,0.02278,0.08981,0.09156
N00004458,45.3246173009173,BT476SB,107.9,BT126BA,88.4,BT126BA,True,135.3246173009173,343.7246173009173,197.9,257.9,0.10548,0.05106,0.06068,0.06068,0.07874,0.03416,0.11004,0.11004,0.05993,0.10416,0.02053,0.02278,0.08252,0.09156
N00004459,46.5458959812848,BT476SB,109.2,BT126BA,88.4,BT126BA,True,136.5458959812848,344.9458959812848,199.2,259.2,0.10498,0.05073,0.05999,0.05999,0.07817,0.03381,0.10928,0.10928,0.05927,0.10343,0.02039,0.02262,0.08193,0.09091
N00004460,46.5458959812848,BT476SB,107.9,BT126BA,88.4,BT126BA,True,136.5458959812848,344.9458959812848,197.9,257.9,0.10498,0.05073,0.05999,0.05999,0.07874,0.03416,0.11004,0.11004,0.05927,0.10416,0.02039,0.02278,0.08193,0.09156
N00004461,46.5458959812848,BT476SB,109.2,BT126BA,88.4,BT126BA,True,136.5458959812848,344.9458959812848,199.2,259.2,0.10498,0.05073,0.05999,0.05999,0.07817,0.03381,0.10928,0.10928,0.05927,0.10343,0.02039,0.02262,0.08193,0.09091
N00004462,46.5458959812848,BT476SB,109.2,BT126BA,88.4,BT126BA,True,136.5458959812848,344.9458959812848,199.2,259.2,0.10498,0.05073,0.05999,0.05999,0.07817,0.03381,0.10928,0.10928,0.05927,0.10343,0.02039,0.02262,0.08193,0.09091
N00004463,44.0969174783216,BT476SB,105.3,BT126BA,88.4,BT126BA,True,134.0969174783216,342.4969174783216,195.3,255.3,0.10599,0.0514,0.06137,0.06137,0.07988,0.03485,0.11156,0.11156,0.0606,0.10562,0.02068,0.02311,0.0831,0.09286
N00004464,45.3246173009173,BT476SB,107.9,BT126BA,88.4,BT126BA,True,135.3246173009173,343.7246173009173,197.9,257.9,0.10548,0.05106,0.06068,0.06068,0.07874,0.03416,0.11004,0.11004,0.05993,0.10416,0.02053,0.02278,0.08252,0.09156
N00004465,46.5458959812848,BT746DN,107.9,BT126BA,104.0,BT126BA,True,136.5458959812848,360.5458959812848,197.9,257.9,0.10498,0.05073,0.05073,0.05123,0.07874,0.03416,0.11004,0.11004,0.0508,0.10416,0.01933,0.02278,0.07766,0.09156
N00004466,42.8625469209214,BT746DN,109.2,BT126BA,104.0,BT126BA,True,132.8625469209214,356.86254692092143,199.2,259.2,0.1065,0.05174,0.05174,0.05329,0.07817,0.03381,0.10928,0.10928,0.05195,0.10343,0.01966,0.02262,0.079,0.09091
N00004467,45.3246173009173,BT746DN,106.6,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,196.6,256.6,0.10548,0.05106,0.05106,0.05191,0.07931,0.0345,0.1108,0.1108,0.05118,0.10489,0.01943,0.02294,0.0781,0.09221
N00004468,45.3246173009173,BT746DN,101.4,BT126BA,104.0,BT126BA,True,135.3246173009173,359.32461730091734,191.4,251.4,0.10548,0.05106,0.05106,0.05191,0.08158,0.03589,0.11385,0.11385,0.05118,0.10781,0.01943,0.02359,0.0781,0.0948
N00004469,23.2922777214499,BT476SB,91.0,BT126BA,88.4,BT126BA,True,113.29227772144988,321.6922777214499,181.0,241.0,0.11454,0.05714,0.07317,0.07317,0.08611,0.03867,0.11996,0.11996,0.07193,0.11366,0.02316,0.02488,0.09306,0.1
N00004470,23.2922777214499,BT476SB,91.0,BT126BA,88.4,BT126BA,True,113.29227772144988,321.6922777214499,181.0,241.0,0.11454,0.05714,0.07317,0.07317,0.08611,0.03867,0.11996,0.11996,0.07193,0.11366,0.02316,0.02488,0.09306,0.1
N00004471,26.0482389454077,BT476SB,94.9,BT126BA,88.4,BT126BA,True,116.0482389454077,324.4482389454077,184.9,244.9,0.11342,0.05637,0.0716,0.0716,0.08442,0.03763,0.11766,0.11766,0.07042,0.11146,0.02283,0.0244,0.09174,0.09805
N00004472,28.7486181479082,BT476SB,91.0,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,181.0,241.0,0.11232,0.05563,0.07006,0.07006,0.08611,0.03867,0.11996,0.11996,0.06894,0.11366,0.02251,0.02488,0.09045,0.1
N00004473,27.4048869057523,BT476SB,88.4,BT126BA,88.4,BT126BA,True,117.4048869057523,325.8048869057523,178.4,238.4,0.11287,0.056,0.07083,0.07083,0.08723,0.03937,0.12149,0.12149,0.06968,0.11513,0.02267,0.02521,0.09109,0.1013
N00004474,27.4048869057523,BT476SB,106.6,BT126BA,88.4,BT126BA,True,117.4048869057523,325.8048869057523,196.6,256.6,0.11287,0.056,0.07083,0.07083,0.07931,0.0345,0.1108,0.1108,0.06968,0.10489,0.02267,0.02294,0.09109,0.09221
N00004475,28.7486181479082,BT476SB,106.6,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,196.6,256.6,0.11232,0.05563,0.07006,0.07006,0.07931,0.0345,0.1108,0.1108,0.06894,0.10489,0.02251,0.02294,0.09045,0.09221
N00004476,28.7486181479082,BT476SB,106.6,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,196.6,256.6,0.11232,0.05563,0.07006,0.07006,0.07931,0.0345,0.1108,0.1108,0.06894,0.10489,0.02251,0.02294,0.09045,0.09221
N00004477,28.7486181479082,BT476SB,106.6,BT126BA,88.4,BT126BA,True,118.7486181479082,327.1486181479082,196.6,256.6,0.11232,0.05563,0.07006,0.07006,0.07931,0.0345,0.1108,0.1108,0.06894,0.10489,0.02251,0.02294,0.09045,0.09221
N00004478,40.372699739972,BT476SB,107.9,BT126BA,88.4,BT126BA,True,130.372699739972,338.77269973997204,197.9,257.9,0.10754,0.05242,0.06347,0.06347,0.07874,0.03416,0.11004,0.11004,0.06261,0.10416,0.02112,0.02278,0.08489,0.09156
N00004479,32.7101681851292,BT476SB,104.0,BT126BA,88.4,BT126BA,True,122.7101681851292,331.1101681851292,194.0,254.0,0.11069,0.05453,0.06781,0.06781,0.08045,0.0352,0.11232,0.11232,0.06678,0.10634,0.02204,0.02327,0.08855,0.09351
N00004480,44.0969174783216,BT476SB,105.3,BT126BA,88.4,BT126BA,True,134.0969174783216,342.4969174783216,195.3,255.3,0.10599,0.0514,0.06137,0.06137,0.07988,0.03485,0.11156,0.11156,0.0606,0.10562,0.02068,0.02311,0.0831,0.09286
N00004481,31.4005615242259,BT476SB,106.6,BT126BA,88.4,BT126BA,True,121.4005615242259,329.80056152422594,196.6,256.6,0.11123,0.0549,0.06856,0.06856,0.07931,0.0345,0.1108,0.1108,0.0675,0.10489,0.02219,0.02294,0.08918,0.09221
N00004482,34.0096740062926,BT476SB,106.6,BT126BA,88.4,BT126BA,True,124.0096740062926,332.4096740062926,196.6,256.6,0.11016,0.05418,0.06707,0.06707,0.07931,0.0345,0.1108,0.1108,0.06607,0.10489,0.02188,0.02294,0.08793,0.09221
