from_postcode,nlvo_ivt_added_utility,nlvo_ivt_mean_mrs,nlvo_ivt_mrs_less_equal_2,nlvo_ivt_mrs_shift,nlvo_ivt_added_mrs_less_equal_2,lvo_ivt_added_utility,lvo_ivt_mean_mrs,lvo_ivt_mrs_less_equal_2,lvo_ivt_mrs_shift,lvo_ivt_added_mrs_less_equal_2,lvo_ivt_mt_added_utility,lvo_ivt_mt_mean_mrs,lvo_ivt_mt_mrs_less_equal_2,lvo_ivt_mt_mrs_shift,lvo_ivt_mt_added_mrs_less_equal_2,lvo_mt_added_utility,lvo_mt_mean_mrs,lvo_mt_mrs_less_equal_2,lvo_mt_mrs_shift,lvo_mt_added_mrs_less_equal_2
N00000058,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000059,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000060,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000061,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000062,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000063,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000064,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000065,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000066,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000067,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000068,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000069,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000070,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000071,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000072,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000073,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000074,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000075,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000076,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000077,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000078,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.06772,3.31844,0.33621,-0.32156,0.07121,0.06772,3.31844,0.33621,-0.32156,0.07121
N00000079,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000080,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000081,0.09577,1.75829,0.68337,-0.52171,0.10337,0.04476,3.42275,0.31409,-0.21725,0.04909,0.06371,3.33916,0.33206,-0.30084,0.06706,0.06371,3.33916,0.33206,-0.30084,0.06706
N00000082,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.06437,3.33575,0.33274,-0.30425,0.06774,0.06437,3.33575,0.33274,-0.30425,0.06774
N00000083,0.09927,1.73824,0.6872,-0.54176,0.1072,0.04701,3.41053,0.31646,-0.22947,0.05146,0.0684,3.31492,0.33691,-0.32508,0.07191,0.0684,3.31492,0.33691,-0.32508,0.07191
N00000084,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000085,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000086,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.06772,3.31844,0.33621,-0.32156,0.07121,0.06772,3.31844,0.33621,-0.32156,0.07121
N00000087,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000088,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000089,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000090,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.06772,3.31844,0.33621,-0.32156,0.07121,0.06772,3.31844,0.33621,-0.32156,0.07121
N00000091,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000092,0.09978,1.73533,0.68776,-0.54467,0.10776,0.04733,3.40875,0.3168,-0.23125,0.0518,0.06908,3.31139,0.33762,-0.32861,0.07262,0.06908,3.31139,0.33762,-0.32861,0.07262
N00000093,0.09978,1.73533,0.68776,-0.54467,0.10776,0.04733,3.40875,0.3168,-0.23125,0.0518,0.06908,3.31139,0.33762,-0.32861,0.07262,0.06908,3.31139,0.33762,-0.32861,0.07262
N00000094,0.10029,1.73241,0.68831,-0.54759,0.10831,0.04766,3.40696,0.31715,-0.23304,0.05215,0.06977,3.30783,0.33833,-0.33217,0.07333,0.06977,3.30783,0.33833,-0.33217,0.07333
N00000095,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.06772,3.31844,0.33621,-0.32156,0.07121,0.06772,3.31844,0.33621,-0.32156,0.07121
N00000096,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.06772,3.31844,0.33621,-0.32156,0.07121,0.06772,3.31844,0.33621,-0.32156,0.07121
N00000097,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000098,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000099,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000100,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000101,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000102,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.06705,3.32193,0.33551,-0.31807,0.07051,0.06705,3.32193,0.33551,-0.31807,0.07051
N00000103,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000104,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000105,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000106,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000107,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000108,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000109,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000110,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000111,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000112,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000113,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000114,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000115,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000116,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.0657,3.32887,0.33412,-0.31113,0.06912,0.0657,3.32887,0.33412,-0.31113,0.06912
N00000117,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.06504,3.33232,0.33343,-0.30768,0.06843,0.06504,3.33232,0.33343,-0.30768,0.06843
N00000118,0.09577,1.75829,0.68337,-0.52171,0.10337,0.04476,3.42275,0.31409,-0.21725,0.04909,0.06371,3.33916,0.33206,-0.30084,0.06706,0.06371,3.33916,0.33206,-0.30084,0.06706
N00000119,0.09528,1.76111,0.68283,-0.51889,0.10283,0.04444,3.42446,0.31376,-0.21554,0.04876,0.06305,3.34255,0.33138,-0.29745,0.06638,0.06305,3.34255,0.33138,-0.29745,0.06638
N00000120,0.09577,1.75829,0.68337,-0.52171,0.10337,0.04476,3.42275,0.31409,-0.21725,0.04909,0.06371,3.33916,0.33206,-0.30084,0.06706,0.06371,3.33916,0.33206,-0.30084,0.06706
N00000121,0.09528,1.76111,0.68283,-0.51889,0.10283,0.04444,3.42446,0.31376,-0.21554,0.04876,0.06305,3.34255,0.33138,-0.29745,0.06638,0.06305,3.34255,0.33138,-0.29745,0.06638
N00000122,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.06437,3.33575,0.33274,-0.30425,0.06774,0.06437,3.33575,0.33274,-0.30425,0.06774
N00000123,0.09528,1.76111,0.68283,-0.51889,0.10283,0.04444,3.42446,0.31376,-0.21554,0.04876,0.06305,3.34255,0.33138,-0.29745,0.06638,0.06305,3.34255,0.33138,-0.29745,0.06638
N00000124,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.06437,3.33575,0.33274,-0.30425,0.06774,0.06437,3.33575,0.33274,-0.30425,0.06774
N00000125,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000126,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.06772,3.31844,0.33621,-0.32156,0.07121,0.06772,3.31844,0.33621,-0.32156,0.07121
N00000127,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.06637,3.32541,0.33481,-0.31459,0.06981,0.06637,3.32541,0.33481,-0.31459,0.06981
N00000128,0.09479,1.76393,0.68229,-0.51607,0.10229,0.04413,3.42617,0.31343,-0.21383,0.04843,0.0624,3.34593,0.3307,-0.29407,0.0657,0.0624,3.34593,0.3307,-0.29407,0.0657
N00000129,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.06772,3.31844,0.33621,-0.32156,0.07121,0.06772,3.31844,0.33621,-0.32156,0.07121
N00000130,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.0498,3.41081,0.31776,-0.22919,0.05276,0.0498,3.41081,0.31776,-0.22919,0.05276
N00000131,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000132,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000133,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000134,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000135,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000136,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000137,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000138,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000139,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000140,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000141,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000142,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000143,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000144,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000145,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000146,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000147,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000148,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00000149,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00000150,0.07777,1.86047,0.66372,-0.41953,0.08372,0.03357,3.48318,0.30232,-0.15682,0.03732,0.04041,3.45903,0.30818,-0.18097,0.04318,0.04041,3.45903,0.30818,-0.18097,0.04318
N00000151,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00000152,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00000153,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00000154,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00000155,0.07948,1.85081,0.66559,-0.42919,0.08559,0.03461,3.47759,0.30341,-0.16241,0.03841,0.04257,3.44795,0.31038,-0.19205,0.04538,0.04257,3.44795,0.31038,-0.19205,0.04538
N00000156,0.08062,1.84439,0.66683,-0.43561,0.08683,0.0353,3.47386,0.30414,-0.16614,0.03914,0.04402,3.44055,0.31185,-0.19945,0.04685,0.04402,3.44055,0.31185,-0.19945,0.04685
N00000157,0.07891,1.85403,0.66497,-0.42597,0.08497,0.03426,3.47946,0.30304,-0.16054,0.03804,0.04185,3.45165,0.30964,-0.18835,0.04464,0.04185,3.45165,0.30964,-0.18835,0.04464
N00000158,0.0772,1.8637,0.6631,-0.4163,0.0831,0.03323,3.48504,0.30195,-0.15496,0.03695,0.0397,3.46272,0.30745,-0.17728,0.04245,0.0397,3.46272,0.30745,-0.17728,0.04245
N00000159,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.0498,3.41081,0.31776,-0.22919,0.05276,0.0498,3.41081,0.31776,-0.22919,0.05276
N00000160,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000161,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000162,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000163,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000164,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.0498,3.41081,0.31776,-0.22919,0.05276,0.0498,3.41081,0.31776,-0.22919,0.05276
N00000165,0.08564,1.81601,0.6723,-0.46399,0.0923,0.03838,3.45725,0.30738,-0.18275,0.04238,0.05043,3.4076,0.31839,-0.2324,0.05339,0.05043,3.4076,0.31839,-0.2324,0.05339
N00000166,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00000167,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000168,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000169,0.08176,1.83797,0.66807,-0.44203,0.08807,0.036,3.47012,0.30487,-0.16988,0.03987,0.04546,3.43313,0.31332,-0.20687,0.04832,0.04546,3.43313,0.31332,-0.20687,0.04832
N00000170,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00000171,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00000172,0.07891,1.85403,0.66497,-0.42597,0.08497,0.03426,3.47946,0.30304,-0.16054,0.03804,0.04185,3.45165,0.30964,-0.18835,0.04464,0.04185,3.45165,0.30964,-0.18835,0.04464
N00000173,0.07834,1.85725,0.66435,-0.42275,0.08435,0.03392,3.48132,0.30268,-0.15868,0.03768,0.04113,3.45534,0.30891,-0.18466,0.04391,0.04113,3.45534,0.30891,-0.18466,0.04391
N00000174,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00000175,0.08005,1.8476,0.66621,-0.4324,0.08621,0.03496,3.47573,0.30377,-0.16427,0.03877,0.04329,3.44425,0.31111,-0.19575,0.04611,0.04329,3.44425,0.31111,-0.19575,0.04611
N00000176,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000177,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00000178,0.08402,1.82515,0.67054,-0.45485,0.09054,0.03739,3.46263,0.30633,-0.17737,0.04133,0.04835,3.41826,0.31627,-0.22174,0.05127,0.04835,3.41826,0.31627,-0.22174,0.05127
N00000179,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000180,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000181,0.08459,1.82195,0.67115,-0.45805,0.09115,0.03773,3.46075,0.3067,-0.17925,0.0417,0.04908,3.41454,0.31701,-0.22546,0.05201,0.04908,3.41454,0.31701,-0.22546,0.05201
N00000182,0.08515,1.81875,0.67177,-0.46125,0.09177,0.03808,3.45887,0.30706,-0.18113,0.04206,0.0498,3.41081,0.31776,-0.22919,0.05276,0.0498,3.41081,0.31776,-0.22919,0.05276
