from_postcode,nlvo_ivt_added_utility,nlvo_ivt_mean_mrs,nlvo_ivt_mrs_less_equal_2,nlvo_ivt_mrs_shift,nlvo_ivt_added_mrs_less_equal_2,lvo_ivt_added_utility,lvo_ivt_mean_mrs,lvo_ivt_mrs_less_equal_2,lvo_ivt_mrs_shift,lvo_ivt_added_mrs_less_equal_2,lvo_ivt_mt_added_utility,lvo_ivt_mt_mean_mrs,lvo_ivt_mt_mrs_less_equal_2,lvo_ivt_mt_mrs_shift,lvo_ivt_mt_added_mrs_less_equal_2,lvo_mt_added_utility,lvo_mt_mean_mrs,lvo_mt_mrs_less_equal_2,lvo_mt_mrs_shift,lvo_mt_added_mrs_less_equal_2
N00000113,0.11595,1.64181,0.7055,-0.63819,0.1255,0.0581,3.34995,0.32814,-0.29005,0.06314,0.1155,3.06893,0.38642,-0.57107,0.12142,0.1155,3.06893,0.38642,-0.57107,0.12142
N00000114,0.11595,1.64181,0.7055,-0.63819,0.1255,0.0581,3.34995,0.32814,-0.29005,0.06314,0.1155,3.06893,0.38642,-0.57107,0.12142,0.1155,3.06893,0.38642,-0.57107,0.12142
N00000115,0.11595,1.64181,0.7055,-0.63819,0.1255,0.0581,3.34995,0.32814,-0.29005,0.06314,0.1155,3.06893,0.38642,-0.57107,0.12142,0.1155,3.06893,0.38642,-0.57107,0.12142
N00000116,0.11663,1.63785,0.70625,-0.64215,0.12625,0.05856,3.3474,0.32863,-0.2926,0.06363,0.11649,3.06373,0.38747,-0.57627,0.12247,0.11649,3.06373,0.38747,-0.57627,0.12247
N00000117,0.11663,1.63785,0.70625,-0.64215,0.12625,0.05856,3.3474,0.32863,-0.2926,0.06363,0.11649,3.06373,0.38747,-0.57627,0.12247,0.11649,3.06373,0.38747,-0.57627,0.12247
N00000118,0.11465,1.64938,0.70407,-0.63062,0.12407,0.05721,3.35482,0.3272,-0.28518,0.0622,0.11362,3.07884,0.38442,-0.56116,0.11942,0.11362,3.07884,0.38442,-0.56116,0.11942
N00000119,0.11465,1.64938,0.70407,-0.63062,0.12407,0.05721,3.35482,0.3272,-0.28518,0.0622,0.11362,3.07884,0.38442,-0.56116,0.11942,0.11362,3.07884,0.38442,-0.56116,0.11942
N00000120,0.11465,1.64938,0.70407,-0.63062,0.12407,0.05721,3.35482,0.3272,-0.28518,0.0622,0.11362,3.07884,0.38442,-0.56116,0.11942,0.11362,3.07884,0.38442,-0.56116,0.11942
N00000121,0.11465,1.64938,0.70407,-0.63062,0.12407,0.05721,3.35482,0.3272,-0.28518,0.0622,0.11362,3.07884,0.38442,-0.56116,0.11942,0.11362,3.07884,0.38442,-0.56116,0.11942
N00000122,0.11529,1.64564,0.70478,-0.63436,0.12478,0.05765,3.35242,0.32766,-0.28758,0.06266,0.11455,3.07396,0.38541,-0.56604,0.12041,0.11455,3.07396,0.38541,-0.56604,0.12041
N00000123,0.11402,1.65303,0.70338,-0.62697,0.12338,0.05678,3.35717,0.32675,-0.28283,0.06175,0.11272,3.08361,0.38346,-0.55639,0.11846,0.11272,3.08361,0.38346,-0.55639,0.11846
N00000124,0.11595,1.64181,0.7055,-0.63819,0.1255,0.0581,3.34995,0.32814,-0.29005,0.06314,0.1155,3.06893,0.38642,-0.57107,0.12142,0.1155,3.06893,0.38642,-0.57107,0.12142
N00000125,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00000126,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00000127,0.1122,1.66361,0.70138,-0.61639,0.12138,0.05555,3.36392,0.32545,-0.27608,0.06045,0.11011,3.09737,0.38069,-0.54263,0.11569,0.11011,3.09737,0.38069,-0.54263,0.11569
N00000128,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00000129,0.11161,1.66703,0.70073,-0.61297,0.12073,0.05515,3.3661,0.32503,-0.2739,0.06003,0.10927,3.1018,0.3798,-0.5382,0.1148,0.10927,3.1018,0.3798,-0.5382,0.1148
N00000130,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000131,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000132,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000133,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000134,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000135,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000136,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000137,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000138,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000139,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000140,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000141,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000142,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000143,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000144,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000145,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000146,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000147,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000148,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.08788,3.2138,0.35723,-0.4262,0.09223,0.08788,3.2138,0.35723,-0.4262,0.09223
N00000149,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.08788,3.2138,0.35723,-0.4262,0.09223,0.08788,3.2138,0.35723,-0.4262,0.09223
N00000150,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.08788,3.2138,0.35723,-0.4262,0.09223,0.08788,3.2138,0.35723,-0.4262,0.09223
N00000151,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.08788,3.2138,0.35723,-0.4262,0.09223,0.08788,3.2138,0.35723,-0.4262,0.09223
N00000152,0.09627,1.75545,0.68391,-0.52455,0.10391,0.04507,3.42103,0.31442,-0.21897,0.04942,0.08788,3.2138,0.35723,-0.4262,0.09223,0.08788,3.2138,0.35723,-0.4262,0.09223
N00000153,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000154,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000155,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000156,0.09877,1.74114,0.68665,-0.53886,0.10665,0.04668,3.4123,0.31611,-0.2277,0.05111,0.09129,3.196,0.36082,-0.444,0.09582,0.09129,3.196,0.36082,-0.444,0.09582
N00000157,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.08924,3.20673,0.35866,-0.43327,0.09366,0.08924,3.20673,0.35866,-0.43327,0.09366
N00000158,0.09528,1.76111,0.68283,-0.51889,0.10283,0.04444,3.42446,0.31376,-0.21554,0.04876,0.08654,3.2208,0.35582,-0.4192,0.09082,0.08654,3.2208,0.35582,-0.4192,0.09082
N00000159,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000160,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000161,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000162,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000163,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000164,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000165,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000166,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000167,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000168,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000169,0.09978,1.73533,0.68776,-0.54467,0.10776,0.04733,3.40875,0.3168,-0.23125,0.0518,0.09268,3.18875,0.36228,-0.45125,0.09728,0.09268,3.18875,0.36228,-0.45125,0.09728
N00000170,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000171,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000172,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.08924,3.20673,0.35866,-0.43327,0.09366,0.08924,3.20673,0.35866,-0.43327,0.09366
N00000173,0.09676,1.75261,0.68446,-0.52739,0.10446,0.04539,3.4193,0.31476,-0.2207,0.04976,0.08856,3.21027,0.35794,-0.42973,0.09294,0.08856,3.21027,0.35794,-0.42973,0.09294
N00000174,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000175,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000176,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000177,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000178,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000179,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000180,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000181,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000182,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000183,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000184,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000185,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000186,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000187,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000188,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000189,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000190,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000191,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000192,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000193,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000194,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000195,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000196,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000197,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000198,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000199,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000200,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000201,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000202,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000203,0.1039,1.71159,0.69228,-0.56841,0.11228,0.05002,3.3941,0.31964,-0.2459,0.05464,0.0984,3.15887,0.3683,-0.48113,0.1033,0.0984,3.15887,0.3683,-0.48113,0.1033
N00000204,0.10234,1.7206,0.69056,-0.5594,0.11056,0.049,3.39968,0.31856,-0.24032,0.05356,0.09622,3.17025,0.366,-0.46975,0.101,0.09622,3.17025,0.366,-0.46975,0.101
N00000205,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000206,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000207,0.10338,1.71461,0.6917,-0.56539,0.1117,0.04968,3.39597,0.31927,-0.24403,0.05427,0.09767,3.16269,0.36753,-0.47731,0.10253,0.09767,3.16269,0.36753,-0.47731,0.10253
N00000208,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000209,0.10286,1.71762,0.69113,-0.56238,0.11113,0.04934,3.39783,0.31891,-0.24217,0.05391,0.09694,3.16648,0.36676,-0.47352,0.10176,0.09694,3.16648,0.36676,-0.47352,0.10176
N00000210,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000211,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000212,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000213,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000214,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000215,0.09978,1.73533,0.68776,-0.54467,0.10776,0.04733,3.40875,0.3168,-0.23125,0.0518,0.09268,3.18875,0.36228,-0.45125,0.09728,0.09268,3.18875,0.36228,-0.45125,0.09728
N00000216,0.09978,1.73533,0.68776,-0.54467,0.10776,0.04733,3.40875,0.3168,-0.23125,0.0518,0.09268,3.18875,0.36228,-0.45125,0.09728,0.09268,3.18875,0.36228,-0.45125,0.09728
N00000217,0.09826,1.74402,0.6861,-0.53598,0.1061,0.04636,3.41407,0.31577,-0.22593,0.05077,0.09061,3.19959,0.36009,-0.44041,0.09509,0.09061,3.19959,0.36009,-0.44041,0.09509
N00000218,0.09927,1.73824,0.6872,-0.54176,0.1072,0.04701,3.41053,0.31646,-0.22947,0.05146,0.09199,3.19238,0.36155,-0.44762,0.09655,0.09199,3.19238,0.36155,-0.44762,0.09655
N00000219,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000220,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000221,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.08924,3.20673,0.35866,-0.43327,0.09366,0.08924,3.20673,0.35866,-0.43327,0.09366
N00000222,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000223,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000224,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000225,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000226,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000227,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000228,0.09776,1.74689,0.68555,-0.53311,0.10555,0.04603,3.41582,0.31543,-0.22418,0.05043,0.08992,3.20317,0.35937,-0.43683,0.09437,0.08992,3.20317,0.35937,-0.43683,0.09437
N00000229,0.09726,1.74976,0.685,-0.53024,0.105,0.04571,3.41757,0.31509,-0.22243,0.05009,0.08924,3.20673,0.35866,-0.43327,0.09366,0.08924,3.20673,0.35866,-0.43327,0.09366
N00000230,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000231,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000232,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000233,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000234,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000235,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000236,0.10131,1.72653,0.68943,-0.55347,0.10943,0.04833,3.40334,0.31785,-0.23666,0.05285,0.09479,3.17772,0.3645,-0.46228,0.0995,0.09479,3.17772,0.3645,-0.46228,0.0995
N00000237,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000238,0.10182,1.72358,0.69,-0.55642,0.11,0.04866,3.40152,0.3182,-0.23848,0.0532,0.09551,3.174,0.36525,-0.466,0.10025,0.09551,3.174,0.36525,-0.466,0.10025
N00000239,0.10131,1.72653,0.68943,-0.55347,0.10943,0.04833,3.40334,0.31785,-0.23666,0.05285,0.09479,3.17772,0.3645,-0.46228,0.0995,0.09479,3.17772,0.3645,-0.46228,0.0995
